text	label
dit Rodolphe.	QuoteTagging
: vagabondé.] dans	QuoteTagging
dit Rodolphe.	QuoteTagging
ajouta gravement le Chourineur, en manière de parenthèse physiologique.	QuoteTagging
: Dieu. N'est-il pas étrange et significatif que le nom de Dieu se trouve jusque dans cette langue corrompue ?] devrait	QuoteTagging
: j'ai jeûné.] quelquefois	QuoteTagging
dit le Chourineur en haussant les épaules et riant aux éclats.	QuoteTagging
lui dit Rodolphe,	QuoteTagging
dit le Chourineur tout ému	QuoteTagging
ne voulant pas laisser deviner l'émotion qu'il ressentait :	QuoteTagging
dit Rodolphe.	QuoteTagging
: je tue.], je	QuoteTagging
dit Rodolphe l'observant avec intérêt.	QuoteTagging
reprit-il brusquement. Puis il reprit avec sa brutale insouciance :	QuoteTagging
: on me met en jugement, et je suis condamné à mort.].	QuoteTagging
: aux galères, au lieu d'avoir été exécuté.]. J'ai	QuoteTagging
s'est tant tortillé	QuoteTagging
l'échafaud.], j'en ai eu pour	QuoteTagging
: le bourreau.], c'est	QuoteTagging
savent pas la chose	QuoteTagging
dit le sauvage	QuoteTagging
ajouta le brigand avec une sorte de terreur	QuoteTagging
: forçats.] me	QuoteTagging
: forçat à perpétuité.], mais	QuoteTagging
: Dieu] y	QuoteTagging
le diable] qui pourrait le	QuoteTagging
: la mort.], sans	QuoteTagging
: mouchards.] l'ont	QuoteTagging
: voleur], pourquoi	QuoteTagging
: le commissaire.] n'a	QuoteTagging
dit le Chourineur.	QuoteTagging
qui avait dépassé le village de Sarcelles : --	QuoteTagging
Puis, s'adressant à la Goualeuse : --	QuoteTagging
s'écria Fleur-de-Marie en joignant les mains et en levant les yeux avec une expression de bonheur indicible à rendre ;	QuoteTagging
dit la Goualeuse en riant.	QuoteTagging
dit Rodolphe en souriant.	QuoteTagging
dit la Goualeuse avec un profond soupir.	QuoteTagging
dit le Maître d'école.	QuoteTagging
dit le brigand,	QuoteTagging
Celui-ci reprit : --	QuoteTagging
dit le brigand ;	QuoteTagging
Rodolphe se mordit imperceptiblement les lèvres et répondit en haussant les épaules : --	QuoteTagging
il reprit : --	QuoteTagging
maître à la campagne.	QuoteTagging
dit-elle,	QuoteTagging
dit-il,	QuoteTagging
dit-il,	QuoteTagging
répliqua froidement Rodolphe.	QuoteTagging
emmanché dans une poignée de bois qui disparaissait sous ses doigts velus : --	QuoteTagging
: poignard.] de	QuoteTagging
dit le brigand	QuoteTagging
s'écria la Chouette.	QuoteTagging
dit Rodolphe.	QuoteTagging
ajouta la Chouette.	QuoteTagging
dit Rodolphe à la Chouette,	QuoteTagging
demanda Rodolphe.	QuoteTagging
Rodolphe dit à la borgnesse : --	QuoteTagging
dit en riant la vieille.	QuoteTagging
poursuivit Rodolphe.	QuoteTagging
Celui-ci répondit tout en mangeant : --	QuoteTagging
dit négligemment Rodolphe.	QuoteTagging
ajouta-t-il avec un hideux sourire.	QuoteTagging
s'écria la Chouette.	QuoteTagging
dit le Maître d'école.	QuoteTagging
demanda négligemment le Maître d'école.	QuoteTagging
dit le Maître d'école en regardant fixement le jeune homme.	QuoteTagging
dit celui-ci avec un... geste significatif.	QuoteTagging
répondit froidement celui-ci.	QuoteTagging
dit le brigand en ricanant.	QuoteTagging
Rodolphe reprit : --	QuoteTagging
dit le Maître d'école.	QuoteTagging
: me tendre un piège.], et	QuoteTagging
dit la Chouette.	QuoteTagging
il dit au Maître d'école :	QuoteTagging
dit le Maître d'école,	QuoteTagging
dit Rodolphe en se levant.	QuoteTagging
dit le Maître d'école, en l'arrêtant,	QuoteTagging
dit, Rodolphe en cachant ses deux mains sous sa blouse.	QuoteTagging
Le Maître d'école vint regarder par cette croisée et dit négligemment à Rodolphe : --	QuoteTagging
s'écria Rodolphe.	QuoteTagging
dit le Maître d'école.	QuoteTagging
dit Bras-Rouge en s'adressant au Maître d'école d'une petite voix de fausset, aigre et aiguë ;	QuoteTagging
fit un signe d'intelligence au Maître d'école et dit à son fils : --	QuoteTagging
dit Finette,	QuoteTagging
cria le brigand.	QuoteTagging
dit Rodolphe.	QuoteTagging
dit le Maître d'école.	QuoteTagging
dit le Maître d'école,	QuoteTagging
dit Rodolphe,	QuoteTagging
reprit le Maître d'école.	QuoteTagging
dit Bras-Rouge en entendant et en répondant un cri d'appel semblable à celui que le Maître d'école avait poussé avant de descendre dans la maison souterraine.	QuoteTagging
s'écria la borgnesse en entrant.	QuoteTagging
dit le Maître d'école.	QuoteTagging
se cria Rodolphe.	QuoteTagging
dit le Maître d'école d'un air d'orgueilleuse satisfaction en montrant Finette,	QuoteTagging
dit Rodolphe ;	QuoteTagging
reprit la vieille en continuant de détailler le logis,	QuoteTagging
dit le Maître d'école,	QuoteTagging
La Chouette continua : --	QuoteTagging
dit le brigand.	QuoteTagging
dit Rodolphe.	QuoteTagging
reprit la Chouette,	QuoteTagging
dit le Maître d'école avec orgueil.	QuoteTagging
dit le brigand.	QuoteTagging
La Chouette continua : --	QuoteTagging
dit la Chouette.	QuoteTagging
reprit Rodolphe.	QuoteTagging
reprit la Chouette, dont l'œil vert étincela.	QuoteTagging
dit brusquement le Maître d'école. --	QuoteTagging
cria la borgnesse en se penchant à l'ouverture de la trappe. Tire ton	QuoteTagging
la vieille s'écria avec une sorte d'épouvantable flatterie : --	QuoteTagging
dit le brigand en assujettissant les deux battants de la trappe avec une barre de fer ;	QuoteTagging
et dit au Chourineur : --	QuoteTagging
dit le Chourineur en prêtant l'oreille aux coups de couperet du garçon, et en entrevoyant des quartiers de bœuf à travers les rideaux.	QuoteTagging
sauf l'étage supérieur : --	QuoteTagging
dit Murph,	QuoteTagging
dit le Chourineur d'un air triste et embarrassé, en arrêtant Murph par le bras ;	QuoteTagging
dit le Chourineur d'une voix sourde.	QuoteTagging
fit Murph.	QuoteTagging
s'écria le Chourineur,	QuoteTagging
après un moment de silence, les bourgeois	QuoteTagging
dit Murph.	QuoteTagging
dit Rodolphe.	QuoteTagging
dit Murph,	QuoteTagging
Le colon lui dit avec une ironie cruelle : --	QuoteTagging
d'un ton solennel il dit :	QuoteTagging
de rire ; dis-lui donc,	QuoteTagging
montra le poing au ciel et s'écria en blasphémant : --	QuoteTagging
dit Murph en montrant la pendule au baron.	QuoteTagging
dit M. de Graün, en courant prendre son chapeau	QuoteTagging
dit Mme d'Harville à Sarah,	QuoteTagging
répondit la comtesse, qui était tout à fait dans l'intimité de Mme d'Harville ;	QuoteTagging
a-t-il ajouté,	QuoteTagging
ajouta Sarah en souriant et en appuyant sur ces mots.	QuoteTagging
lui dit Sarah d'un ton de reproche amical.	QuoteTagging
dit la marquise à Sarah avec tristesse ;	QuoteTagging
s'écria Mme d'Harville avec effroi,	QuoteTagging
reprit Mme d'Harville d'une voix émue ;	QuoteTagging
dit involontairement Mme d'Harville.	QuoteTagging
Sarah parut ne pas avoir compris la portée de ce dernier mot et reprit : --	QuoteTagging
dit Mme d'Harville en souriant.	QuoteTagging
dit Mme d'Harville après un long silence,	QuoteTagging
dit Mme d'Harville, en interrompant Sarah,	QuoteTagging
la marquise dit : --	QuoteTagging
ajouta-t-elle avec une gaieté affectée ;	QuoteTagging
Sarah jeta à la dérobée un regard scruteur et soupçonneux sur Mme d'Harville et reprit gaiement : --	QuoteTagging
dit Mme d'Harville en souriant,	QuoteTagging
dit Sarah.	QuoteTagging
répondit Mme d'Harville avec embarras.	QuoteTagging
Sarah s'en aperçut et continua : --	QuoteTagging
pour donner le change à la marquise : --	QuoteTagging
elle parut soulagée d'un poids énorme et répondit	QuoteTagging
Puis, cherchant sans doute le prétexte de rompre une conversation qui lui pesait, elle s'écria tout à coup :	QuoteTagging
se mit à crier : --	QuoteTagging
dit Mme d'Harville en se reculant avec impatience.	QuoteTagging
dit Mme d'Harville avec un demi-sourire.	QuoteTagging
s'écria M. de Lucenay en décroisant ses jambes et en frappant sur son chapeau comme sur un tambour de basque.	QuoteTagging
dit Mme d'Harville avec humeur.	QuoteTagging
dit M. de Lucenay en s'adressant à Sarah, auprès de laquelle il alla brusquement s'étaler.	QuoteTagging
lui dit Sarah d'un ton glacial.	QuoteTagging
s'écria le duc.	QuoteTagging
dit Mme de Fonbonne, en minaudant, en roucoulant et en commençant à faire les yeux blancs, comme dit le peuple.	QuoteTagging
dit la grosse femme irritée,	QuoteTagging
dit M. de Lucenay,	QuoteTagging
reprit M. de Lucenay.	QuoteTagging
dit Sarah.	QuoteTagging
lui dit M. de Lucenay en l'arrêtant au passage,	QuoteTagging
d'une voix plaintivement accentuée : --	QuoteTagging
lui demanda M. de Lucenay avec l'air du plus sérieux intérêt.	QuoteTagging
il dit d'un voix ferme et brève à M. de Lucenay : --	QuoteTagging
dit le duc avec hauteur.	QuoteTagging
dit M. de Lucenay en se renversant de nouveau près de Sarah,	QuoteTagging
et lui dit tout bas en passant près de lui : --	QuoteTagging
lui dit d'une voix altérée, presque défaillante :	QuoteTagging
répéta la vieille,	QuoteTagging
répéta Clémence d'une voix tremblante, et en baissant la tête pour tâcher de dérober ses traits aux regards qui l'examinaient avec une insolente curiosité.	QuoteTagging
ajouta la vieille en ricanant,	QuoteTagging
reprit l'écaillère,	QuoteTagging
lui dit précipitamment : --	QuoteTagging
À ce moment on entendit la voix aigre de Mme Pipelet s'écrier : --	QuoteTagging
dit Rodolphe ; et il ajouta rapidement, en poussant pour ainsi dire Mme d'Harville vers l'escalier du second étage :	QuoteTagging
s'écria Mme Pipelet en barrant le passage à M. d'Harville.	QuoteTagging
dit le marquis.	QuoteTagging
dit Rodolphe à voix basse, et avec une telle expression d'angoisse que M. Charles Robert se tut.	QuoteTagging
s'écria Rodolphe.	QuoteTagging
dit M. Charles Robert à voix basse et en pâlissant.	QuoteTagging
Rodolphe dit à M. Robert : --	QuoteTagging
reprit M. Robert d'un ton impatient et courroucé,	QuoteTagging
s'écria Charles Robert en joignant les mains avec épouvante.	QuoteTagging
s'écria Mme Pipelet d'un air rayonnant,	QuoteTagging
Rodolphe mit cinq louis dans la main de la portière.) Lorsque	QuoteTagging
dit gravement Alfred,	QuoteTagging
s'écria Mme Pipelet en sortant de sa loge,	QuoteTagging
Mme Pipelet reprit : --	QuoteTagging
M. d'Harville regardait sa femme avec admiration et répétait : --	QuoteTagging
dit Mme d'Harville, qui souffrait horriblement de la contrainte qu'elle s'imposait depuis son entrée dans cette maison ; elle sentait ses forces à bout.	QuoteTagging
dit le marquis.	QuoteTagging
au moment de sortir de l'allée : --	QuoteTagging
dit la jeune femme avec un soupir.	QuoteTagging
dit Mme Pipelet,	QuoteTagging
dit Mme Pipelet, au tour du commandant,	QuoteTagging
Anastasie porta militairement le dos de sa main à sa perruque), je	QuoteTagging
s'écria Mme Pipelet d'un air courroucé,	QuoteTagging
dit Mme Pipelet.	QuoteTagging
demanda l'enfant à la portière, sans lui répondre.	QuoteTagging
dit Tortillard en se balançant à la porte de la loge.	QuoteTagging
dit l'enfant ;	QuoteTagging
dit la borgnesse à Tortillard, qui s'accroupit comme un chien entre les jambes du Maître d'école et de la Chouette.	QuoteTagging
[Note : à la ferme de Bouqueval.]	QuoteTagging
: conduire une voiture.].	QuoteTagging
: chauffe ton cheval.], dit le Maître d'école.	QuoteTagging
: sans yeux. (Œil, mirette : encore un mot presque gracieux dans cet épouvantable vocabulaire !)], il	QuoteTagging
jusqu'à la traviole [Note : jusqu'à la traverse].	QuoteTagging
[Note : un conseil. Donneur de conseil, médecin.] dit le Maître d'école.	QuoteTagging
répond le cocher.	QuoteTagging
: Va vite en passant devant les commis de la barrière.] ;	QuoteTagging
dit l'autre en montant sur son siège.	QuoteTagging
dit-il d'une voix basse et essoufflée.	QuoteTagging
: Que le bourreau lui coupe le cou.], à	QuoteTagging
s'écria la Chouette en fureur.	QuoteTagging
demanda le Maître d'école.	QuoteTagging
dit Tortillard	QuoteTagging
répéta la Chouette.	QuoteTagging
dit Tortillard.	QuoteTagging
dit la Chouette.	QuoteTagging
reprit Tortillard en prêtant de nouveau l'oreille au bruit de pas lointains,	QuoteTagging
dit la Chouette au Maître d'école	QuoteTagging
répondit le brigand.	QuoteTagging
s'écria la Chouette,	QuoteTagging
dit Tortillard à voix basse.	QuoteTagging
s'écria la Chouette aussi à voix basse.	QuoteTagging
s'écria Tortillard avec effroi en étendant ses mains vers la borgnesse,	QuoteTagging
répéta tout bas la Chouette, sans faire attention aux supplications de Tortillard et en se déchaussant à la hâte.	QuoteTagging
ajouta-t-elle, pour les	QuoteTagging
tuerai.].	QuoteTagging
dit le brigand,	QuoteTagging
dit la Chouette avec un mépris farouche...	QuoteTagging
répondit le Maître d'école	QuoteTagging
s'écria la Chouette d'un air menaçant.	QuoteTagging
dit le Maître d'école.	QuoteTagging
s'écria la Chouette après avoir écouté un moment avec attention,	QuoteTagging
ajouta-t-elle furieuse, en montrant le poing à son complice,	QuoteTagging
reprit le Maître d'école d'un ton d'autorité.	QuoteTagging
et tu verras	QuoteTagging
murmura la Chouette toujours courroucée.	QuoteTagging
ajouta-t-il avec amertume,	QuoteTagging
dit la Chouette en se radoucissant	QuoteTagging
: anneau qui tient à la chaîne des forçats.], et	QuoteTagging
le vol.].	QuoteTagging
: sans yeux.], t'as	QuoteTagging
la Chouette en embrassant le Maître d'école. Mais	QuoteTagging
: qu'un avocat.]. Allons,	QuoteTagging
dit la borgnesse en donnant un morceau de cire à Tortillard.	QuoteTagging
répondit Tortillard.	QuoteTagging
dit la Chouette en embrassant Tortillard, qui fut immodérément flatté de cette comparaison impériale.	QuoteTagging
reprit le Maître d'école.	QuoteTagging
dit le père Châtelain au Maître d'école.	QuoteTagging
dit Jean-René avec indignation, ça dégoûterait de faire le bien.	QuoteTagging
reprit le père Châtelain.	QuoteTagging
dit le vieux laboureur au Maître d'école.	QuoteTagging
reprit celui-ci, qui semblait depuis quelques moments réfléchir profondément.	QuoteTagging
ajouta le père Châtelain.	QuoteTagging
dit Claudine la laitière,	QuoteTagging
dit tout à coup le Maître d'école,	QuoteTagging
lui dit-il,	QuoteTagging
dit le Maître d'école.	QuoteTagging
reprit le père Châtelain ;	QuoteTagging
dit le brigand avec un soupir de regret.	QuoteTagging
s'écria le Maître d'école.	QuoteTagging
dit le Maître d'école.	QuoteTagging
s'écria joyeusement le Maître d'école, se voyant déjà délivré de la tyrannie de la Chouette.	QuoteTagging
répéta le Maître d'école,	QuoteTagging
qui répéta, après un tressaillement douloureux : --	QuoteTagging
reprit Tortillard ;	QuoteTagging
dit tout bas Jean-René d'un air prodigieusement malicieux, en donnant un coup de coude à Claudine, sa voisine.	QuoteTagging
répondit tout bas la fille de ferme, en donnant à son tour à Jean-René un coup de coude à lui briser trois côtes.	QuoteTagging
demanda le laboureur au Maître d'école.	QuoteTagging
répondit-il avec un morne et sombre accablement.	QuoteTagging
demanda le père Châtelain.	QuoteTagging
dit le brigand,	QuoteTagging
dit le Maître d'école en interrompant Tortillard,	QuoteTagging
ajouta-t-il pour changer de conversation et mettre un terme aux imprudents propos de Tortillard,	QuoteTagging
dit le père Châtelain,	QuoteTagging
dit un autre laboureur,	QuoteTagging
dit Jean-René.	QuoteTagging
dit Jean-René.	QuoteTagging
reprit un autre laboureur.	QuoteTagging
s'écria le Maître d'école, et plus	QuoteTagging
dit le père Châtelain ;	QuoteTagging
s'écria le Maître d'école.	QuoteTagging
dit vivement le Maître d'école,	QuoteTagging
dit le laboureur.	QuoteTagging
prit la main de Tortillard et s'écria d'un air égaré : --	QuoteTagging
dit le père Châtelain.	QuoteTagging
répéta le Maître d'école en cherchant à entraîner l'enfant.	QuoteTagging
dit d'une voix dolente : --	QuoteTagging
dit le père Châtelain,	QuoteTagging
s'écria le Maître d'école ;	QuoteTagging
demanda le Maître d'école d'un ton moins effrayé.	QuoteTagging
dit le brigand avec terreur,	QuoteTagging
dit complaisamment le père Châtelain, croyant avoir affaire à un homme dont le cerveau était un peu fêlé.	QuoteTagging
il dit au laboureur : --	QuoteTagging
dit Jean-René,	QuoteTagging
ajouta-t-il en prenant un flambeau.	QuoteTagging
Le laboureur posa la lumière sur une table et dit au Maître d'école : --	QuoteTagging
lui demanda le père Châtelain.	QuoteTagging
dit le laboureur avec intérêt,	QuoteTagging
Ce dernier l'entendit et lui dit à voix basse :	QuoteTagging
s'écria le Maître d'école : et il se leva furieux, cherchant Tortillard à tâtons, en s'appuyant aux murailles pour se guider.	QuoteTagging
dit Tortillard en ricanant et en échappant le plus facilement du monde aux poursuites du Maître d'école.	QuoteTagging
s'écria Tortillard en éclatant de rire.	QuoteTagging
dit le Maître d'école d'un ton affectueux et dégagé, espérant apitoyer Tortillard ;	QuoteTagging
